class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,,,p,n,s,p
,f,y,y,t,l,f,c,b,w,e,r,s,y,w,w,,o,p,k,s,p
e,x,y,n,t,a,f,c,b,w,e,,s,,w,w,w,,p,k,s,g
e,x,s,w,t,l,f,c,b,k,e,,s,,w,w,w,o,p,k,s,g
,b,s,w,t,l,f,c,b,k,e,,s,,w,w,w,o,p,n,n,m
p,x,,n,t,p,f,c,n,k,e,e,,s,w,w,w,o,p,n,v,u
p,x,s,w,t,p,f,c,n,k,e,,,s,w,w,w,o,p,k,v,u
e,,y,y,t,a,f,c,b,w,e,c,,,w,w,w,,p,k,s,m
e,f,f,g,f,n,f,w,,n,t,,s,s,w,w,w,o,e,n,,g
e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,,p,n,n,g
e,x,s,y,t,l,f,c,b,k,e,c,,s,w,w,,o,p,k,n,
e,x,,n,t,a,f,c,b,p,e,r,,y,w,w,w,,p,k,y,p
e,s,f,g,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,n,,u
e,b,,y,t,a,f,c,b,k,e,c,,s,w,w,w,,p,n,,m
e,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m
e,b,y,y,t,l,f,c,b,g,e,,s,s,w,w,,o,p,n,n,
e,b,,w,t,l,f,c,,n,e,c,s,s,w,w,w,o,p,n,s,
,f,s,n,f,n,f,w,b,k,t,e,s,,w,w,w,o,e,k,,g
e,x,s,w,t,l,f,c,b,n,e,c,s,,w,w,w,,p,k,s,
e,f,y,y,t,a,f,c,,w,e,r,s,,w,w,w,o,p,n,,
e,x,,y,t,a,f,c,,w,e,c,,,w,w,,o,p,k,n,
e,x,f,g,f,n,f,c,n,p,e,,s,,w,w,w,o,p,n,v,u
e,f,f,y,t,l,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,
e,b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m
e,f,f,y,t,l,f,w,n,w,t,b,,,w,w,w,o,p,n,,
e,x,y,n,t,a,f,c,b,p,e,r,,y,w,w,w,o,p,k,s,p
e,b,s,y,t,a,f,c,b,k,e,c,,,w,w,w,,p,k,s,g
e,f,s,y,t,l,f,w,n,p,t,,s,,w,w,w,,p,n,v,
e,,s,w,t,l,f,w,n,n,t,b,s,,w,w,w,,p,u,v,d
e,f,y,n,t,l,f,c,b,p,e,r,,y,w,w,w,,p,n,,
,,y,n,t,p,f,c,n,w,e,e,,s,w,w,w,o,p,n,v,
e,f,y,n,t,a,f,c,b,n,e,,s,y,w,w,w,o,p,n,,
e,x,,n,f,n,f,w,b,k,t,,,s,w,w,w,o,e,n,s,g
p,x,,w,t,p,f,c,n,w,e,e,,s,w,w,w,o,p,k,,
e,f,f,g,f,n,f,c,n,n,e,,,,w,w,,,p,n,,u
e,x,f,g,f,n,f,w,b,n,t,e,s,s,w,w,,o,e,n,s,
e,x,y,y,t,l,f,c,b,w,e,r,,y,w,w,w,o,p,k,s,g
,x,s,n,f,n,f,w,,k,t,e,,s,w,w,w,,e,k,,g
,b,s,w,t,a,f,c,b,w,e,,s,s,w,w,w,o,p,k,s,g
e,,,w,t,l,f,c,b,n,e,,s,,w,w,w,o,p,n,s,g
e,f,y,n,t,l,f,c,b,w,e,r,s,,w,w,,,p,k,,g
e,s,,n,f,n,f,c,n,n,e,e,,s,w,w,,,p,n,,
e,x,f,n,f,n,f,c,n,n,e,,s,,w,w,w,,p,n,y,
,b,s,w,t,l,f,c,b,k,e,c,,,w,w,,o,p,k,s,g
e,x,y,y,t,a,f,c,,g,e,,s,,w,w,w,,p,k,s,g
e,x,y,y,t,l,f,c,b,g,e,c,s,,w,w,w,,p,k,n,
e,x,s,n,f,n,f,w,b,n,t,e,s,,w,w,w,o,e,n,,g
e,x,s,w,t,a,f,c,b,g,e,c,s,,w,w,w,o,p,n,,g
,,y,n,t,l,f,c,b,p,e,,,y,w,w,,,p,n,,
e,x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,,,p,k,n,g
e,b,s,w,t,a,f,c,b,g,e,c,,s,w,w,w,o,p,n,,g
e,x,y,w,t,a,f,c,b,g,e,,s,,w,w,w,,p,k,s,g
e,x,f,n,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,k,s,
e,b,s,y,t,l,f,c,,n,e,c,s,,w,w,w,,p,k,n,g
,f,y,y,t,l,f,c,b,w,e,,,,w,w,w,o,p,n,s,g
,x,y,y,t,a,f,c,,n,e,r,,y,w,w,,o,p,k,y,p
e,b,y,w,t,l,f,c,b,g,e,c,,,w,w,w,o,p,n,n,
e,x,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,,p,k,,m
e,x,,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,g
,,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,,p,k,s,
e,b,y,w,t,a,f,c,,g,e,c,,,w,w,,o,p,n,s,
e,x,s,y,t,a,f,c,,k,e,c,,,w,w,w,o,p,k,,
e,,s,y,t,l,f,c,b,w,e,,s,s,w,w,w,o,p,k,n,g
e,s,f,g,f,n,f,c,n,g,e,e,,,w,w,w,o,p,k,y,u
e,,f,w,t,a,f,w,n,w,t,b,s,s,w,w,w,o,p,u,v,d
e,x,s,y,t,a,f,c,b,n,e,,,,w,w,w,o,p,k,,
,x,,w,t,p,f,c,n,n,e,e,,s,w,w,w,,p,n,,u
,x,y,y,t,l,f,c,b,p,e,r,s,y,w,w,w,,p,n,,
e,s,f,g,f,n,f,c,n,p,e,e,s,,w,w,,,p,n,y,
,x,y,y,t,l,f,c,b,w,e,r,,y,w,w,w,,p,k,y,g
e,x,,y,t,l,f,w,n,p,t,b,s,s,w,w,,,p,u,v,d
e,s,f,n,f,n,f,c,n,k,e,,s,,w,w,w,,p,n,y,u
p,x,s,w,t,p,f,c,,k,e,,s,s,w,w,w,o,p,k,v,g
e,x,y,w,t,a,f,c,b,g,e,,s,,w,w,w,o,p,n,n,m
,f,,n,t,p,f,c,n,p,e,e,s,s,w,w,w,,p,k,v,
e,f,s,g,f,n,f,w,b,k,t,e,s,s,w,w,w,,e,n,a,
e,x,s,y,t,l,f,c,b,g,e,c,,s,w,w,w,o,p,n,,m
e,x,s,w,f,n,f,w,b,n,t,e,s,f,w,w,w,,e,k,s,g
e,b,s,y,t,a,f,c,b,w,e,,s,,w,w,w,o,p,n,,
e,f,f,g,f,n,f,w,b,h,t,e,,s,w,w,w,o,e,n,a,
e,x,,w,t,l,f,c,b,n,e,c,,s,w,w,w,,p,k,n,g
e,b,,w,t,l,f,c,b,n,e,,s,s,w,w,w,o,p,n,,m
e,b,,w,t,l,f,c,b,w,e,c,,s,w,w,w,,p,n,,g
e,b,y,w,t,l,f,c,,w,e,c,s,,w,w,w,o,p,n,s,m
e,f,,w,t,l,f,w,,w,t,,s,,w,w,w,o,p,u,v,d
e,x,y,y,t,l,f,c,,g,e,c,,s,w,w,w,o,p,k,s,
e,f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,w,,p,n,v,d
p,x,,w,t,p,f,c,n,w,e,e,s,,w,w,w,o,p,n,v,
e,f,f,w,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d
e,x,,y,t,a,f,c,b,n,e,c,,,w,w,w,o,p,n,s,g
,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,w,,p,n,v,
,b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,g
e,x,y,n,t,a,f,c,b,w,e,r,,y,w,w,w,,p,k,,p
,b,y,y,t,l,f,c,b,g,e,c,,s,w,w,,,p,k,n,m
e,s,f,n,f,n,f,c,n,k,e,e,,s,w,w,w,o,p,n,v,
e,f,y,n,t,a,f,c,b,w,e,,s,,w,w,,o,p,k,y,p
e,x,y,y,t,a,f,c,b,k,e,,,s,w,w,w,,p,k,,
e,x,f,g,f,n,f,w,,k,t,e,f,,w,w,w,o,e,k,s,
e,f,,w,f,n,f,w,b,k,t,,s,f,w,w,w,o,e,n,a,g
,x,y,y,t,l,f,c,b,w,e,c,,,w,w,w,o,p,n,,m
e,b,s,y,t,l,f,c,b,k,e,,s,,w,w,w,o,p,k,n,
,b,,w,t,a,f,c,b,g,e,c,,,w,w,,,p,k,,m
,x,y,w,t,a,f,c,b,w,e,,s,s,w,w,w,,p,n,s,g
e,x,s,n,f,n,f,w,b,p,t,e,,,w,w,w,,e,n,,
e,x,y,w,t,l,f,c,,g,e,c,s,s,w,w,w,o,p,n,s,g
e,s,,n,f,n,f,c,n,k,e,e,s,s,w,w,w,,p,k,v,u
e,x,,w,t,a,f,w,n,w,t,b,,,w,w,w,o,p,u,v,
e,x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,,o,p,k,s,g
e,b,y,y,t,a,f,c,b,k,e,c,s,,w,w,w,,p,n,n,
e,x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,w,,p,n,,g
,b,y,w,t,a,f,c,b,n,e,c,,,w,w,w,o,p,k,s,m
e,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,,g
e,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,,m
e,b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,
e,,,n,f,n,f,c,,k,e,,,s,w,w,w,o,p,n,y,u
,f,y,n,t,l,f,c,b,n,e,r,,y,w,w,w,o,p,n,,g
e,x,y,w,t,a,f,c,,k,e,c,s,,w,w,,,p,n,s,g
e,f,y,y,t,l,f,c,b,w,e,,s,y,w,w,w,,p,n,y,p
e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,,p,n,,g
e,,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,m
e,x,y,n,t,l,f,c,b,w,e,,s,y,w,w,,o,p,k,y,g
e,b,s,w,t,a,f,c,b,k,e,c,s,,w,w,,,p,k,s,
e,x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,n,y,u
e,b,,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,g
e,x,f,y,t,l,f,w,n,n,t,b,,s,w,w,w,o,p,u,,d
e,,y,y,t,a,f,c,b,w,e,,,s,w,w,w,,p,k,,
e,f,,y,t,l,f,c,b,p,e,r,s,y,w,w,w,o,p,n,,g
e,b,y,w,t,l,f,c,b,w,e,,,s,w,w,w,o,p,k,,m
e,b,y,w,t,a,f,c,,k,e,c,s,,w,w,w,,p,k,n,m
,b,y,y,t,a,f,c,b,g,e,,,,w,w,w,o,p,n,,
e,x,y,y,t,l,f,c,,g,e,,,s,w,w,w,o,p,n,n,
,b,,y,t,l,f,c,b,g,e,,s,,w,w,w,o,p,n,,g
p,x,,w,t,p,f,c,n,p,e,e,s,s,w,w,w,,p,n,v,
,s,f,n,f,n,f,c,n,g,e,,s,s,w,w,w,,p,n,y,
e,f,,n,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,v,
e,x,s,y,t,a,f,c,b,g,e,,s,,w,w,w,,p,n,s,
e,f,y,n,t,a,f,c,b,p,e,,s,,w,w,w,o,p,k,s,p
p,x,,w,t,p,f,c,n,k,e,,,s,w,w,w,o,p,k,,
e,b,s,w,t,l,f,c,b,g,e,c,,,w,w,w,,p,n,s,m
e,f,f,g,f,n,f,c,,p,e,,s,s,w,w,,,p,k,,u
e,b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,
e,x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,,p
e,x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,w,o,e,k,s,g
,x,s,w,t,l,f,w,n,w,t,,s,,w,w,w,o,p,n,v,d
e,,s,w,t,l,f,c,b,w,e,c,,s,w,w,,,p,n,s,m
e,,s,y,t,a,f,w,n,w,t,,s,,w,w,w,,p,n,,d
e,x,s,y,t,a,f,c,b,k,e,c,,s,w,w,w,,p,n,n,
e,f,f,g,f,n,f,c,n,g,e,e,,s,w,w,,o,p,n,,u
e,b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,,,p,k,s,
e,x,s,w,t,l,f,c,b,g,e,c,s,,w,w,,,p,n,n,m
e,x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,m
e,f,s,w,t,a,f,w,n,n,t,b,s,,w,w,w,o,p,n,v,
,x,,y,t,l,f,c,b,w,e,c,s,,w,w,w,o,p,n,s,
e,b,s,w,t,l,f,c,b,w,e,,,s,w,w,w,,p,k,s,g
e,x,,w,t,a,f,c,b,g,e,c,,,w,w,w,o,p,k,n,g
e,x,f,w,f,n,f,w,,h,t,e,,s,w,w,w,o,e,k,s,g
e,,y,n,t,l,f,c,,n,e,r,,,w,w,w,,p,k,y,
p,x,,w,t,p,f,c,n,k,e,e,,,w,w,w,o,p,n,,
e,b,s,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g
e,,s,w,t,a,f,c,b,k,e,c,,s,w,w,,,p,k,s,m
,b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g
e,b,,w,t,a,f,c,b,w,e,,s,s,w,w,w,,p,k,,
,x,s,y,t,a,f,c,,w,e,c,s,s,w,w,w,,p,k,s,g
e,b,s,w,t,l,f,c,b,w,e,,s,,w,w,w,,p,k,,m
e,x,f,y,t,a,f,w,n,n,t,b,,s,w,w,w,,p,n,v,
e,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,,p,n,,
e,f,y,y,t,a,f,c,b,n,e,r,s,,w,w,w,o,p,n,,g
e,b,s,w,t,l,f,c,b,n,e,,s,s,w,w,w,o,p,k,n,m
e,,,y,t,a,f,c,b,g,e,,,,w,w,w,o,p,k,s,
,x,y,y,t,a,f,c,b,k,e,,s,,w,w,w,o,p,k,s,
e,x,y,w,t,l,f,c,b,w,e,c,s,,w,w,,o,p,n,,g
e,s,f,g,f,n,f,c,n,p,e,,,s,w,w,w,,p,n,v,
e,x,s,w,t,a,f,c,b,n,e,c,,,w,w,,,p,n,n,m
p,x,s,w,t,p,f,c,n,k,e,e,,s,w,w,,o,p,k,,g
,x,y,y,t,a,f,c,,n,e,,,y,w,w,w,o,p,n,s,
e,f,f,w,t,a,f,w,n,p,t,,,s,w,w,w,o,p,n,,d
e,x,y,w,t,l,f,c,,g,e,,,s,w,w,w,,p,k,,m
e,b,y,w,t,l,f,c,b,n,e,,s,,w,w,w,,p,k,,
e,x,s,w,t,a,f,c,b,g,e,c,,,w,w,w,,p,n,,
e,x,s,y,t,a,f,c,b,g,e,,s,,w,w,w,o,p,n,s,g
p,x,y,n,t,p,f,c,n,p,e,,,s,w,w,w,o,p,k,v,u
,b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,,g
e,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,o,p,k,,
p,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,,p,k,,u
e,x,,y,t,l,f,c,b,n,e,r,s,y,w,w,,,p,n,,
e,f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,k,,u
e,b,,w,t,l,f,c,b,k,e,c,s,s,w,w,,o,p,n,n,
,x,f,w,t,l,f,w,n,w,t,b,,s,w,w,,o,p,n,v,
,x,y,w,t,l,f,c,b,w,e,,,s,w,w,w,o,p,k,s,
e,b,y,y,t,l,f,c,b,n,e,,,s,w,w,,,p,n,,g
e,,,y,t,l,f,c,b,n,e,r,s,,w,w,w,o,p,k,s,g
e,f,y,y,t,a,f,c,b,p,e,,s,,w,w,,o,p,k,s,p
e,f,,y,t,a,f,c,b,w,e,,,,w,w,,,p,k,y,p
e,x,s,w,t,l,f,c,b,w,e,c,,s,w,w,,,p,k,,g
e,x,s,w,t,a,f,c,,w,e,c,,s,w,w,w,,p,n,n,
p,x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,k,v,u
e,f,,w,t,a,f,w,n,p,t,b,,s,w,w,w,o,p,u,v,
e,x,,w,t,l,f,c,,w,e,c,,s,w,w,w,,p,n,s,
,x,s,w,t,l,f,w,n,p,t,,s,s,w,w,w,,p,u,,d
,x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,,p,k,s,m
e,f,y,y,t,l,f,c,b,w,e,r,,y,w,w,w,o,p,k,,
e,x,s,n,f,n,f,w,,p,t,,f,,w,w,w,o,e,k,,g
,f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,,o,p,n,y,g
p,x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,s,
e,s,,n,f,n,f,c,n,g,e,,s,s,w,w,w,,p,n,v,u
,b,,y,t,l,f,c,,w,e,c,s,s,w,w,w,,p,n,s,
,b,s,w,t,l,f,c,,n,e,c,,,w,w,w,o,p,n,,g
e,b,y,w,t,l,f,c,b,k,e,,,s,w,w,,,p,n,,m
e,f,,n,f,n,f,c,n,k,e,e,,s,w,w,w,o,p,n,v,u
e,x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,
e,b,y,w,t,l,f,c,b,g,e,c,s,,w,w,w,,p,k,n,g
e,,y,w,t,a,f,c,b,g,e,c,,,w,w,w,,p,n,n,
,f,y,n,t,l,f,c,b,w,e,r,s,,w,w,w,o,p,n,s,
,x,,w,t,p,f,c,n,k,e,,s,s,w,w,w,o,p,k,v,g
e,x,s,w,t,a,f,c,b,n,e,c,,s,w,w,w,o,p,n,n,g
e,x,,w,t,a,f,c,,n,e,,,s,w,w,w,,p,n,,m
e,f,f,w,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,u,v,d
e,f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,v,u
e,f,,g,f,n,f,w,b,p,t,e,s,s,w,w,w,,e,k,a,
e,x,y,y,t,a,f,c,b,g,e,c,s,,w,w,w,o,p,n,s,m
e,b,,w,t,a,f,c,,k,e,,s,,w,w,w,o,p,n,,
p,f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,,,p,k,,u
e,x,,w,t,l,f,c,,n,e,,,s,w,w,w,o,p,k,n,m
p,f,s,n,t,p,f,c,n,w,e,e,s,,w,w,w,o,p,k,v,u
e,,,w,t,l,f,c,b,k,e,c,s,,w,w,w,,p,n,s,g
e,x,y,y,t,a,f,c,b,k,e,,s,s,w,w,w,o,p,n,n,m
e,f,y,y,t,a,f,c,b,n,e,,,y,w,w,w,,p,n,s,p
e,x,y,n,t,a,f,c,b,w,e,r,s,,w,w,w,o,p,n,,
e,f,,n,t,a,f,c,b,w,e,r,s,,w,w,w,o,p,n,y,g
e,x,y,w,t,a,f,c,b,w,e,c,s,,w,w,w,,p,n,n,
e,f,f,n,f,n,f,w,b,h,t,e,s,,w,w,,,e,k,s,g
e,x,s,y,t,l,f,c,b,k,e,c,s,,w,w,,,p,n,n,
p,x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,,,p,n,s,g
e,b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,w,,p,n,,m
e,s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,w,,p,n,v,u
e,x,s,y,t,l,f,c,b,k,e,,s,,w,w,w,o,p,k,s,
e,b,y,w,t,l,f,c,b,n,e,c,,s,w,w,w,o,p,k,,
e,f,y,n,t,a,f,c,b,n,e,r,,y,w,w,,,p,k,s,g
e,b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,w,,p,k,s,
e,b,y,w,t,a,f,c,b,g,e,c,,,w,w,w,,p,k,s,g
e,x,,n,t,l,f,c,,n,e,r,,y,w,w,w,,p,n,y,
e,f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,,p,n,y,u
,x,f,g,f,n,f,c,n,g,e,e,s,,w,w,w,,p,k,y,
,b,y,y,t,l,f,c,b,n,e,,s,s,w,w,,o,p,k,s,
,,,y,t,l,f,c,b,n,e,c,s,,w,w,,o,p,k,s,m
e,,,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,,
e,x,s,w,t,a,f,c,b,g,e,,,s,w,w,w,o,p,k,,
e,b,s,y,t,a,f,c,b,g,e,,s,s,w,w,w,o,p,n,n,
e,,,y,t,a,f,c,b,k,e,c,s,,w,w,w,o,p,k,,m
e,x,f,g,f,n,f,w,b,p,t,e,f,f,w,w,w,o,e,k,,g
e,f,s,y,t,a,f,w,n,p,t,b,s,,w,w,w,o,p,n,,d
p,x,y,w,t,p,f,c,n,p,e,e,,,w,w,w,o,p,k,,
e,x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,w,o,e,k,a,g
,b,y,w,t,a,f,c,b,w,e,c,,,w,w,w,,p,k,s,g
e,x,s,y,t,l,f,w,,w,t,b,s,s,w,w,,,p,n,,d
e,b,,w,t,a,f,c,b,n,e,,s,,w,w,w,o,p,k,,g
e,,y,w,t,l,f,c,,g,e,,,s,w,w,,,p,k,s,g
e,x,,n,t,n,f,c,b,p,t,b,,s,g,p,w,o,p,n,y,d
e,,,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,m
e,x,s,y,t,l,f,c,,g,e,c,s,s,w,w,w,o,p,n,n,m
e,f,y,n,t,a,f,c,,p,e,r,,y,w,w,w,o,p,k,,
e,x,f,w,f,n,f,w,b,n,t,e,s,,w,w,,,e,n,,g
e,x,,y,t,l,f,c,,w,e,c,s,,w,w,w,o,p,k,,
p,x,,w,t,p,f,c,n,n,e,e,,s,w,w,w,o,p,n,,g
e,x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,f,w,t,a,f,w,n,p,t,,,,w,w,w,o,p,n,v,d
e,b,s,y,t,a,f,c,b,g,e,c,,s,w,w,w,,p,n,n,
p,x,y,w,t,p,f,c,n,k,e,,s,,w,w,,o,p,k,,
e,x,s,y,t,a,f,w,n,w,t,,s,,w,w,w,o,p,n,,d
e,x,,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,,m
e,x,f,w,t,l,f,w,n,n,t,,s,s,w,w,w,,p,n,,d
e,f,s,w,t,l,f,w,,w,t,b,s,s,w,w,w,o,p,n,v,d
e,x,y,y,t,l,f,c,b,k,e,,s,,w,w,w,,p,n,s,
e,f,,y,t,a,f,w,n,w,t,b,s,,w,w,,o,p,u,,d
,x,,w,t,a,f,c,b,w,e,c,,,w,w,,,p,k,s,g
e,b,,y,t,a,f,c,b,n,e,,,s,w,w,,o,p,k,,
e,x,y,n,t,l,f,c,b,p,e,r,,y,w,w,,o,p,n,s,p
,b,y,w,t,l,f,c,b,k,e,c,s,,w,w,w,o,p,k,,g
e,x,s,y,t,a,f,c,b,n,e,c,s,,w,w,w,o,p,n,,m
,x,y,n,t,p,f,c,n,n,e,e,s,,w,w,w,,p,n,,u
e,b,,y,t,l,f,c,,w,e,,s,s,w,w,,o,p,k,n,
e,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,g
,x,y,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,,u
e,b,s,w,t,l,f,c,b,n,e,c,,s,w,w,w,o,p,k,s,
e,b,,y,t,l,f,c,b,w,e,c,,,w,w,,,p,n,n,m
e,b,y,y,t,a,f,c,b,n,e,c,,s,w,w,w,o,p,k,,g
