class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m
e,b,s,y,t,l,f,,b,k,e,c,s,s,w,w,w,o,p,k,n,g
e,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,
e,x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g
e,x,s,n,f,n,f,w,b,p,t,,f,s,w,w,w,o,e,n,a,g
e,x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,g
e,s,f,n,,n,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,u
e,x,s,w,t,a,f,w,n,w,t,b,s,s,w,w,w,o,p,u,v,d
e,x,y,n,t,l,f,c,b,w,e,r,,y,w,w,w,o,p,k,s,g
e,b,y,y,t,a,f,c,b,k,e,c,s,,w,w,w,o,p,n,n,g
e,x,y,,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,g
e,b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,m
e,b,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,g
e,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m
e,b,y,y,t,,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,g
e,x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,n,y,u
e,f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,n,y,g
e,,y,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,g
e,f,y,y,t,l,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,p
e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g
e,b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,m
e,x,y,n,t,l,f,c,b,w,e,r,s,,w,w,w,o,p,k,y,g
e,b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,g
e,x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,n,y,u
e,b,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,g
e,,f,,t,l,f,,n,n,t,b,s,s,w,w,w,o,p,u,v,d
e,b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g
e,f,y,y,t,,f,c,b,p,e,r,s,y,w,w,w,o,p,n,s,g
e,b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,m
,b,y,w,,a,f,,b,k,e,c,s,s,w,w,w,o,p,k,n,m
e,,y,y,t,a,f,,b,g,e,c,s,s,w,w,w,o,p,n,s,g
e,x,y,,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m
e,b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g
p,x,y,w,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,v,
e,s,f,n,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,n,y,u
e,f,f,n,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,v,u
e,x,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m
e,f,y,n,t,,f,c,b,p,e,r,s,y,w,w,w,o,p,k,s,p
p,x,y,,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,s,g
e,b,s,w,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m
e,f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,u
e,b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g
e,x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,p
,x,f,w,f,n,f,w,b,p,t,e,s,f,w,w,w,o,e,k,s,g
e,x,s,w,t,l,f,w,n,w,t,,s,s,w,w,w,o,p,n,v,d
e,b,s,w,t,l,f,c,b,w,e,c,s,,w,w,w,o,p,n,s,m
e,f,s,y,t,a,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d
e,x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,m
e,f,f,g,,,f,c,n,g,e,,s,,w,w,w,o,p,n,y,u
e,b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,s,,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m
e,x,y,,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,m
e,f,s,w,t,a,f,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d
e,x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g
e,b,s,,t,l,f,,b,w,e,c,s,,w,w,w,o,p,k,s,g
e,x,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,n,g
e,x,f,,f,n,f,w,b,h,t,e,f,s,w,w,w,o,e,k,s,g
e,f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,k,y,p
p,x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,n,v,u
e,b,s,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g
e,b,s,w,t,a,f,,b,k,e,c,s,s,w,w,w,o,p,k,s,m
e,,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g
e,b,y,,t,a,f,c,b,w,e,c,s,,w,w,w,o,p,k,n,g
e,x,s,y,,a,f,,b,w,e,c,s,s,w,w,w,o,p,k,s,g
e,b,s,w,t,l,f,c,b,w,e,c,s,,w,w,w,o,p,k,n,m
e,x,f,y,,a,f,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d
e,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,o,p,n,y,u
e,f,y,y,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,n,s,g
e,b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m
e,x,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,g
e,x,y,,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,g
e,x,y,,,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g
e,s,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,n,v,u
e,x,s,w,t,a,f,c,b,n,e,c,s,,w,w,w,o,p,n,n,m
p,x,s,w,t,p,f,c,n,k,e,e,,s,w,w,w,o,p,k,s,g
e,x,y,,t,a,f,c,b,n,e,r,s,y,w,w,w,o,p,n,s,g
e,f,f,w,t,,f,w,n,p,t,,s,s,w,w,w,o,p,n,v,d
e,x,y,w,t,l,f,c,b,g,e,c,s,s,,w,w,o,p,k,n,m
e,b,y,w,t,l,f,,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g
e,x,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,g
p,x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,v,u
e,b,s,,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,n,g
e,x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,w,o,p,k,y,u
p,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,s,u
e,x,y,y,t,l,f,c,b,n,e,r,s,,w,w,w,o,p,n,y,p
e,f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,u
e,,s,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,g
e,x,f,,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d
e,x,y,w,t,l,f,c,b,w,e,c,s,,w,w,w,o,p,k,s,g
e,b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,g
e,x,y,,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,k,s,g
e,,y,y,t,a,f,c,b,p,e,r,s,y,w,w,w,o,p,k,s,p
e,f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,k,y,p
e,x,s,,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g
e,x,s,,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m
p,x,s,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,k,v,u
e,f,f,w,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,u,v,d
e,x,s,,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,g
e,x,s,w,t,l,f,w,n,p,t,b,s,s,w,w,w,o,p,u,v,d
e,x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,m
e,f,y,y,t,l,f,c,b,w,e,r,s,y,w,w,w,o,p,k,y,p
e,x,s,n,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,k,s,g
e,f,y,y,,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,g
p,x,s,n,,p,f,c,n,p,e,e,s,s,w,w,w,o,p,n,s,g
e,s,f,n,,n,f,c,n,g,e,,s,s,w,w,w,o,p,n,v,u
e,b,y,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,n,s,m
e,b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,g
e,b,y,w,t,,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,m
,f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,w,o,p,n,v,u
e,x,s,,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,n,m
e,,y,w,t,l,f,c,b,g,e,c,s,s,,w,w,o,p,k,n,g
e,b,y,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m
e,f,y,n,t,,f,c,b,w,e,r,s,y,w,w,w,o,p,n,s,g
p,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,g
e,x,s,w,t,a,f,c,b,n,e,c,s,,w,w,w,o,p,n,n,
,x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,n,s,m
e,f,f,w,t,l,f,w,n,w,t,,s,s,w,w,w,o,p,u,v,d
e,f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,v,u
e,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,w,o,e,k,a,g
e,x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,s,m
e,b,s,,t,,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,m
p,f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,s,u
e,x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m
p,f,s,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,v,u
e,x,y,w,t,l,f,c,b,k,e,c,s,,w,w,w,o,p,n,s,g
e,x,y,,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,m
e,f,y,y,t,a,f,c,b,n,e,r,s,,w,w,w,o,p,n,s,p
e,x,y,n,t,a,f,,b,w,e,r,s,y,w,w,w,o,p,n,s,p
e,f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,w,o,p,n,y,g
e,x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,n,n,m
e,f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,k,s,g
e,x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,n,m
p,x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,w,o,p,n,s,g
e,b,y,y,t,a,f,c,b,n,e,c,s,s,,w,w,o,p,n,n,m
e,s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,n,v,u
e,x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,m
e,b,y,w,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,n,m
e,f,y,n,,a,f,c,b,n,e,r,s,,w,w,w,o,p,k,s,g
e,b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m
e,b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,g
e,x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,w,o,p,n,y,p
e,f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,w,o,p,n,y,u
,x,f,g,,n,f,c,n,g,e,e,s,s,w,w,w,o,p,k,y,u
e,b,y,,t,l,f,,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,m
e,b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,w,o,p,n,s,
e,x,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,m
e,b,s,,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m
e,x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,w,o,p,k,s,m
e,x,f,g,f,n,f,w,b,p,t,,f,f,w,w,w,o,e,k,s,g
e,f,s,y,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,d
p,x,y,w,t,p,f,,n,p,e,e,s,s,w,w,w,o,p,k,s,g
e,x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,w,o,e,k,a,
e,b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g
e,x,s,,t,l,f,w,n,w,t,b,s,s,w,w,w,o,p,n,v,d
e,b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,y,w,,l,f,c,b,g,e,c,s,s,w,w,w,o,p,k,s,g
e,x,f,n,t,n,f,c,b,p,t,b,s,,g,p,w,o,p,n,y,d
e,b,y,w,,l,f,c,b,k,e,,s,s,w,w,w,o,p,n,s,m
e,x,s,,t,l,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,m
e,f,y,n,t,a,f,,b,p,e,r,s,,w,w,w,o,p,k,y,g
e,x,f,,f,n,f,w,b,n,t,e,s,s,w,w,w,o,e,n,s,g
e,x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,w,o,p,k,s,g
p,x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,n,v,g
e,x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,w,o,p,k,s,g
e,x,f,w,t,a,f,w,n,p,t,b,s,s,w,w,w,o,p,n,v,d
e,b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,w,o,p,n,n,g
p,x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,w,o,p,k,v,u
